   0.09602500   1.04481500   2.45916000 -167.71740046 
   0.09602500   1.04481500   2.50916000 -167.70748851 
   0.09602500   1.04481500   2.55916000 -167.69652492 
   0.09602500   1.04481500   2.60916000 -167.68491270 
   0.09602500   1.09481500   2.20916000 -167.78920738 
   0.09602500   1.09481500   2.25916000 -167.80526174 
   0.09602500   1.09481500   2.30916000 -167.81250696 
   0.09602500   1.09481500   2.35916000 -167.81350172 
   0.09602500   1.09481500   2.40916000 -167.81009100 
   0.09602500   1.09481500   2.45916000 -167.80359047 
   0.09602500   1.09481500   2.50916000 -167.79494286 
   0.09602500   1.09481500   2.55916000 -167.78483632 
   0.09602500   1.09481500   2.60916000 -167.77378772 
   0.09602500   1.14481500   2.20916000 -167.81622779 
   0.09602500   1.14481500   2.25916000 -167.84330017 
   0.09602500   1.14481500   2.30916000 -167.85814273 
   0.09602500   1.14481500   2.35916000 -167.86434812 
   0.09602500   1.14481500   2.40916000 -167.86449110 
   0.09602500   1.14481500   2.45916000 -167.86041266 
   0.09602500   1.14481500   2.50916000 -167.85341375 
   0.09602500   1.14481500   2.55916000 -167.84441513 
   0.09602500   1.14481500   2.60916000 -167.83408753 
   0.09602500   1.19481500   2.20916000 -167.80788997 
   0.09602500   1.19481500   2.25916000 -167.85075510 
   0.09602500   1.19481500   2.30916000 -167.87653987 
   0.09602500   1.19481500   2.35916000 -167.89020764 
   0.09602500   1.19481500   2.40916000 -167.89538744 
   0.09602500   1.19481500   2.45916000 -167.89466976 
   0.09602500   1.19481500   2.50916000 -167.88990002 
   0.09602500   1.19481500   2.55916000 -167.88237099 
   0.09602500   1.19481500   2.60916000 -167.87298684 
   0.09602500   1.24481500   2.20916000 -167.76287143 
   0.09602500   1.24481500   2.25916000 -167.82824075 
   0.09602500   1.24481500   2.30916000 -167.86980915 
   0.09602500   1.24481500   2.35916000 -167.89436171 
   0.09602500   1.24481500   2.40916000 -167.90690368 
   0.09602500   1.24481500   2.45916000 -167.91107697 
   0.09602500   1.24481500   2.50916000 -167.90949214 
   0.09602500   1.24481500   2.55916000 -167.90400677 
   0.09602500   1.24481500   2.60916000 -167.89591196 
   0.09602500   1.29481500   2.20916000 -167.67607475 
   0.09602500   1.29481500   2.25916000 -167.77309656 
   0.09602500   1.29481500   2.30916000 -167.83716299 
   0.09602500   1.29481500   2.35916000 -167.87750631 
   0.09602500   1.29481500   2.40916000 -167.90091021 
   0.09602500   1.29481500   2.45916000 -167.91236862 
   0.09602500   1.29481500   2.50916000 -167.91555832 
   0.09602500   1.29481500   2.55916000 -167.91310339 
   0.09602500   1.29481500   2.60916000 -167.90687971 
   0.09602500   1.34481500   2.20916000 -167.53832299 
   0.09602500   1.34481500   2.25916000 -167.67935211 
   0.09602500   1.34481500   2.30916000 -167.77500777 
   0.09602500   1.34481500   2.35916000 -167.83783540 
   0.09602500   1.34481500   2.40916000 -167.87702213 
   0.09602500   1.34481500   2.45916000 -167.89933428 
   0.09602500   1.34481500   2.50916000 -167.90975918 
   0.09602500   1.34481500   2.55916000 -167.91199003 
   0.09602500   1.34481500   2.60916000 -167.90866622 
   0.09602500   1.39481500   2.20916000 -167.33525634 
   0.09602500   1.39481500   2.25916000 -167.53719388 
   0.09602500   1.39481500   2.30916000 -167.67672919 
   0.09602500   1.39481500   2.35916000 -167.77107567 
   0.09602500   1.39481500   2.40916000 -167.83270988 
   0.09602500   1.39481500   2.45916000 -167.87078887 
   0.09602500   1.39481500   2.50916000 -167.89205717 
   0.09602500   1.39481500   2.55916000 -167.90149880 
   0.09602500   1.39481500   2.60916000 -167.90278318 
   0.14602500   0.99481500   2.20916000 -167.44777641 
   0.14602500   0.99481500   2.25916000 -167.45129302 
   0.14602500   0.99481500   2.30916000 -167.44981304 
   0.14602500   0.99481500   2.35916000 -167.44472416 
   0.14602500   0.99481500   2.40916000 -167.43704278 
   0.14602500   0.99481500   2.45916000 -167.42752970 
   0.14602500   0.99481500   2.50916000 -167.41675430 
   0.14602500   0.99481500   2.55916000 -167.40514363 
   0.14602500   0.99481500   2.60916000 -167.39304396 
   0.14602500   1.04481500   2.20916000 -167.60596538 
   0.14602500   1.04481500   2.25916000 -167.61532141 
   0.14602500   1.04481500   2.30916000 -167.61799846 
   0.14602500   1.04481500   2.35916000 -167.61587610 
   0.14602500   1.04481500   2.40916000 -167.61031465 
   0.14602500   1.04481500   2.45916000 -167.60230310 
   0.14602500   1.04481500   2.50916000 -167.59257917 
   0.14602500   1.04481500   2.55916000 -167.58169453 
   0.14602500   1.04481500   2.60916000 -167.57006485 
   0.14602500   1.09481500   2.20916000 -167.70706381 
   0.14602500   1.09481500   2.25916000 -167.72437927 
   0.14602500   1.09481500   2.30916000 -167.73267464 
   0.14602500   1.09481500   2.35916000 -167.73451267 
   0.14602500   1.09481500   2.40916000 -167.73175263 
   0.14602500   1.09481500   2.45916000 -167.72572697 
   0.14602500   1.09481500   2.50916000 -167.71740046 
   0.14602500   1.09481500   2.55916000 -167.70748851 
   0.14602500   1.09481500   2.60916000 -167.69652492 
   0.14602500   1.14481500   2.20916000 -167.76074194 
   0.14602500   1.14481500   2.25916000 -167.78919956 
   0.14602500   1.14481500   2.30916000 -167.80526168 
   0.14602500   1.14481500   2.35916000 -167.81250696 
   0.14602500   1.14481500   2.40916000 -167.81350172 
   0.14602500   1.14481500   2.45916000 -167.81009100 
   0.14602500   1.14481500   2.50916000 -167.80359047 
   0.14602500   1.14481500   2.55916000 -167.79494286 
   0.14602500   1.14481500   2.60916000 -167.78483632 
   0.14602500   1.19481500   2.20916000 -167.77193130 
   0.14602500   1.19481500   2.25916000 -167.81621230 
   0.14602500   1.19481500   2.30916000 -167.84330009 
   0.14602500   1.19481500   2.35916000 -167.85814273 
   0.14602500   1.19481500   2.40916000 -167.86434812 
   0.14602500   1.19481500   2.45916000 -167.86449110 
   0.14602500   1.19481500   2.50916000 -167.86041266 
   0.14602500   1.19481500   2.55916000 -167.85341375 
   0.14602500   1.19481500   2.60916000 -167.84441513 
   0.14602500   1.24481500   2.20916000 -167.74111043 
   0.14602500   1.24481500   2.25916000 -167.80788027 
   0.14602500   1.24481500   2.30916000 -167.85075500 
   0.14602500   1.24481500   2.35916000 -167.87653987 
   0.14602500   1.24481500   2.40916000 -167.89020764 
   0.14602500   1.24481500   2.45916000 -167.89538744 
   0.14602500   1.24481500   2.50916000 -167.89466976 
   0.14602500   1.24481500   2.55916000 -167.88990003 
   0.14602500   1.24481500   2.60916000 -167.88237099 
   0.14602500   1.29481500   2.20916000 -167.66444994 
   0.14602500   1.29481500   2.25916000 -167.76286739 
   0.14602500   1.29481500   2.30916000 -167.82824091 
   0.14602500   1.29481500   2.35916000 -167.86980914 
   0.14602500   1.29481500   2.40916000 -167.89436171 
   0.14602500   1.29481500   2.45916000 -167.90690368 
   0.14602500   1.29481500   2.50916000 -167.91107697 
   0.14602500   1.29481500   2.55916000 -167.90949214 
   0.14602500   1.29481500   2.60916000 -167.90400677 
   0.14602500   1.34481500   2.20916000 -167.53358388 
   0.14602500   1.34481500   2.25916000 -167.67609338 
   0.14602500   1.34481500   2.30916000 -167.77309674 
   0.14602500   1.34481500   2.35916000 -167.83716300 
   0.14602500   1.34481500   2.40916000 -167.87750631 
   0.14602500   1.34481500   2.45916000 -167.90091021 
   0.14602500   1.34481500   2.50916000 -167.91236862 
   0.14602500   1.34481500   2.55916000 -167.91555832 
   0.14602500   1.34481500   2.60916000 -167.91310339 
   0.14602500   1.39481500   2.20916000 -167.33479039 
   0.14602500   1.39481500   2.25916000 -167.53835979 
   0.14602500   1.39481500   2.30916000 -167.67935242 
   0.14602500   1.39481500   2.35916000 -167.77500779 
   0.14602500   1.39481500   2.40916000 -167.83783540 
   0.14602500   1.39481500   2.45916000 -167.87702213 
   0.14602500   1.39481500   2.50916000 -167.89933428 
   0.14602500   1.39481500   2.55916000 -167.90975918 
   0.14602500   1.39481500   2.60916000 -167.91199003 
   0.19602500   0.99481500   2.20916000 -167.21316266 
   0.19602500   0.99481500   2.25916000 -167.21753186 
   0.19602500   0.99481500   2.30916000 -167.21671429 
   0.19602500   0.99481500   2.35916000 -167.21212789 
   0.19602500   0.99481500   2.40916000 -167.20481190 
   0.19602500   0.99481500   2.45916000 -167.19556722 
   0.19602500   0.99481500   2.50916000 -167.18497502 
   0.19602500   0.99481500   2.55916000 -167.17347682 
   0.19602500   0.99481500   2.60916000 -167.16142467 
   0.19602500   1.04481500   2.20916000 -167.43735313 
   0.19602500   1.04481500   2.25916000 -167.44777405 
   0.19602500   1.04481500   2.30916000 -167.45129312 
   0.19602500   1.04481500   2.35916000 -167.44981304 
   0.19602500   1.04481500   2.40916000 -167.44472416 
   0.19602500   1.04481500   2.45916000 -167.43704278 
   0.19602500   1.04481500   2.50916000 -167.42752970 
   0.19602500   1.04481500   2.55916000 -167.41675430 
   0.19602500   1.04481500   2.60916000 -167.40514364 
   0.19602500   1.09481500   2.20916000 -167.58736223 
   0.19602500   1.09481500   2.25916000 -167.60596795 
   0.19602500   1.09481500   2.30916000 -167.61532141 
   0.19602500   1.09481500   2.35916000 -167.61799846 
   0.19602500   1.09481500   2.40916000 -167.61587610 
   0.19602500   1.09481500   2.45916000 -167.61031465 
   0.19602500   1.09481500   2.50916000 -167.60230310 
   0.19602500   1.09481500   2.55916000 -167.59257917 
   0.19602500   1.09481500   2.60916000 -167.58169453 
   0.19602500   1.14481500   2.20916000 -167.67714521 
   0.19602500   1.14481500   2.25916000 -167.70705950 
   0.19602500   1.14481500   2.30916000 -167.72437923 
   0.19602500   1.14481500   2.35916000 -167.73267464 
   0.19602500   1.14481500   2.40916000 -167.73451267 
   0.19602500   1.14481500   2.45916000 -167.73175263 
   0.19602500   1.14481500   2.50916000 -167.72572697 
   0.19602500   1.14481500   2.55916000 -167.71740046 
   0.19602500   1.14481500   2.60916000 -167.70748851 
   0.19602500   1.19481500   2.20916000 -167.71492569 
   0.19602500   1.19481500   2.25916000 -167.76073082 
   0.19602500   1.19481500   2.30916000 -167.78919951 
   0.19602500   1.19481500   2.35916000 -167.80526168 
   0.19602500   1.19481500   2.40916000 -167.81250696 
   0.19602500   1.19481500   2.45916000 -167.81350172 
   0.19602500   1.19481500   2.50916000 -167.81009100 
   0.19602500   1.19481500   2.55916000 -167.80359047 
   0.19602500   1.19481500   2.60916000 -167.79494286 
   0.19602500   1.24481500   2.20916000 -167.70363814 
   0.19602500   1.24481500   2.25916000 -167.77191576 
   0.19602500   1.24481500   2.30916000 -167.81621228 
   0.19602500   1.24481500   2.35916000 -167.84330009 
   0.19602500   1.24481500   2.40916000 -167.85814273 
   0.19602500   1.24481500   2.45916000 -167.86434812 
   0.19602500   1.24481500   2.50916000 -167.86449110 
   0.19602500   1.24481500   2.55916000 -167.86041266 
   0.19602500   1.24481500   2.60916000 -167.85341375 
   0.19602500   1.29481500   2.20916000 -167.64118569 
   0.19602500   1.29481500   2.25916000 -167.74110730 
   0.19602500   1.29481500   2.30916000 -167.80788057 
   0.19602500   1.29481500   2.35916000 -167.85075500 
   0.19602500   1.29481500   2.40916000 -167.87653987 
   0.19602500   1.29481500   2.45916000 -167.89020764 
   0.19602500   1.29481500   2.50916000 -167.89538744 
   0.19602500   1.29481500   2.55916000 -167.89466976 
   0.19602500   1.29481500   2.60916000 -167.88990003 
   0.19602500   1.34481500   2.20916000 -167.52041266 
   0.19602500   1.34481500   2.25916000 -167.66445233 
   0.19602500   1.34481500   2.30916000 -167.76286742 
   0.19602500   1.34481500   2.35916000 -167.82824091 
   0.19602500   1.34481500   2.40916000 -167.86980914 
   0.19602500   1.34481500   2.45916000 -167.89436171 
   0.19602500   1.34481500   2.50916000 -167.90690368 
   0.19602500   1.34481500   2.55916000 -167.91107697 
   0.19602500   1.34481500   2.60916000 -167.90949215 
   0.19602500   1.39481500   2.20916000 -167.32838431 
   0.19602500   1.39481500   2.25916000 -167.53361187 
   0.19602500   1.39481500   2.30916000 -167.67609365 
   0.19602500   1.39481500   2.35916000 -167.77309675 
   0.19602500   1.39481500   2.40916000 -167.83716300 
   0.19602500   1.39481500   2.45916000 -167.87750631 
   0.19602500   1.39481500   2.50916000 -167.90091021 
   0.19602500   1.39481500   2.55916000 -167.91236862 
   0.19602500   1.39481500   2.60916000 -167.91555832 
